Date,AVBLS,BLCHS,CPTRA,CPTRV,DIFF,ETRAV,ETRVU,HRATE,MIREV,MKPRU,MKTCP,MWNUS,NADDU,NTRAN,NTRAT,NTRBL,NTREP,TOTBC,TOUTV,TRFEE,TRFUS,TRVOU
2015-02-03,0.372863211455,28130,8.5701010706,1.58660614406,41272873894.7,213538,50503768,276977.568109,801295.88,236.51,3262655450,2884217,207461,93499,58603198,646,92194,13795000,1169774.19115,13.44597638,3180.10787363,4094181.67555
2015-02-02,0.314943800167,28080,9.87866154031,2.42851771355,41272873894.7,151821,33856084,301597.796385,822201,223,3075532375,2879200,185554,83230,58509699,501,81679,13791625,934329.69555,12.12436146,2703.73260558,3867133.97478
2015-02-01,0.252240713905,28034,11.8758971121,2.63834550131,41272873894.7,161503,35646882,348786.567248,940487.92,220.72,3043276324,2874618,208727,79193,58426469,476,77506,13787950,825510.153693,11.00546903,2429.1271243,4223952.11758
2015-01-31,0.312994187878,27992,10.6592953845,2.42639584372,41272873894.7,160196,36797125,318011.281903,892843.9,229.7,3166115890,2869986,239182,83762,58347276,612,82179,13783700,771780.317597,12.15581794,2792.19138082,3253319.91742
2015-01-30,0.312656443754,27944,9.28859958314,1.8072914447,41272873894.7,192885,44384842,285184.310868,802163.46,230.11,3170875530.75,2865410,167768,86360,58263514,554,85068,13779825,928813.677166,11.96990901,2754.39576229,5417548.37787
2015-01-29,0.25317328397,27901,11.224964019,1.81543640443,41272873894.7,234709,54731886,348786.567248,993622.59,233.19,3212507056.5,2860738,171619,88519,58177154,692,87193,13776350,960905.218458,11.80085579,2751.84156167,7780990.20221
2015-01-28,0.285818299161,27858,11.0601599337,2.35809071378,41272873894.7,168017,41878308,324166.338972,987528.5,249.25,3432695925,2854516,165874,89287,58088635,566,85017,13772100,928260.255526,12.2880246,3062.79013155,3953455.43359
2015-01-27,0.37378175012,27813,9.77247579139,1.48977181071,43971662056.1,244198,64964120,316947.260646,967817.14,266.03,3662740944.5,2849577,204121,99035,57999348,465,91044,13768150,1238580.79385,13.84178061,3682.32889568,6818344.42184
2015-01-26,0.497747826764,27759,8.2169998008,0.897834927459,43971662056.1,355411,96483300,277602.083463,866260.77,271.47,3736655601.75,2844400,236920,105423,57900313,540,95324,13764525,1985592.62886,16.3312645,4433.44837382,15302136.4088
2015-01-25,0.386314664568,27696,9.48738216081,2.23054184168,43971662056.1,141759,35030135,275416.240286,781361.82,247.11,3400567198.5,2838958,256121,82358,57794890,621,72746,13761350,960414.821701,12.2871243,3036.27128577,6624843.33167
2015-01-24,0.380717994753,27648,8.28931920116,1.5591440338,43971662056.1,194786,47652537,264487.024401,742971.68,244.64,3365806048,2834247,172854,89630,57712532,520,78100,13758200,1201496.77972,12.18056487,2979.8533898,2839467.84661
2015-01-23,0.36177402927,27602,8.31744258573,1.6577349237,43971662056.1,187786,43759854,271044.553932,725422.39,233.03,3205368430.25,2829833,179966,87217,57622902,565,81067,13755175,1062942.25313,13.16868437,3068.69851874,3662928.21224
2015-01-22,0.340373795827,27558,9.26695058908,1.45342865317,43971662056.1,258905,60557888,327876.476531,880165.7,233.9,3216610342.5,2825099,188687,94979,57535685,683,87136,13752075,1361930.61691,13.45202348,3146.42829197,7856570.19498
2015-01-21,0.388014313078,27507,7.38005206931,0.830006437351,43971662056.1,414214,89138779,299460.515231,739857.6,215.2,2958639540,2820708,197159,100251,57440706,830,90542,13748325,1331879.33332,13.96816034,3005.94810517,2988445.53744
2015-01-20,0.420680117607,27454,6.49157508343,1.6255303414,43971662056.1,185416,39491841,262301.181225,641951.86,212.99,2927526251,2815937,194860,98890,57340455,653,87331,13744900,1340464.0005,14.41535966,3070.32745398,3255763.95522
2015-01-19,0.343385597967,27404,8.78036367114,2.5408594262,43971662056.1,153098,32516443,338805.692415,826197.1,212.39,2918642141,2811208,197559,94096,57241565,740,82018,13741900,961837.517043,15.80453034,3356.72419891,2677624.61068
2015-01-18,0.330078419423,27351,9.06613277884,2.45422898125,43971662056.1,152268,32155910,325690.633354,789179.66,211.18,2901196119.5,2806605,223392,87047,57147469,703,79371,13738025,987549.525829,12.75025624,2692.59911276,3721863.95464
2015-01-17,0.3661553181,27302,7.54128429747,1.80850578675,43971662056.1,190046,37461945,299460.515231,677501.44,197.12,2707305216,2802278,254267,89839,57060422,633,83315,13734300,1295133.39369,12.64597155,2492.77391194,4567169.46396
2015-01-16,0.382308025488,27252,6.82492668622,1.37047797482,43971662056.1,272897,56039500,325690.633354,768009,205.35,2819635181.25,2798054,219873,112530,56970583,731,104844,,1973818.74113,15.88562435,3262.11296027,10063648.1721
2015-01-15,0.413363230314,27196,6.5760578476,0.95723611038,43971662056.1,364696,79543803,303832.201585,761422.01,218.11,2994028686.5,2793579,212403,115787,56858053,824,105562,13727150,2644489.46786,16.54900624,3609.50375101,19804382.7349
2015-01-14,0.39826402601,27139,6.40245594893,0.843221826756,43971662056.1,449467,79330845,330062.319708,668935,176.5,2422228637.5,2788850,228898,104481,56742266,607,97287,13723675,2363588.93733,15.87551555,2802.02849457,20003943.7875
2015-01-13,0.508351198832,27079,6.14914431325,0.778878761966,43971662056.1,338820,78230238,229513.533571,609318.71,230.89,3167787711,2783890,199744,99090,56637785,584,94090,13719900,1638176.18758,14.44909631,3336.15184702,10679959.7884
2015-01-12,0.326584280991,27026,11.3626317666,2.17906497131,43971662056.1,189623,51198106,358478.281007,1115640,270,3703664250,2779043,185802,98185,56538695,655,89969,13717275,1006862.2269,32.63994364,8812.7847828,3371922.79854
2015-01-11,0.336462961573,26973,10.6892541269,2.52603337432,40640955016.6,146039,39759184,296980.106286,1004330.25,272.25,3733411893.75,2773180,209755,93957,56440510,755,84038,13713175,1288684.75871,14.29837347,3892.73217721,2847004.61346
2015-01-10,0.3988359803,26924,9.29335662685,1.42434707814,40640955016.6,248535,69092710,284858.469295,984120,278,3811241000,2768262,251092,105895,56346553,833,96782,13709500,1161365.52865,15.44061914,4292.49212092,10206899.6655
